run_id,repeat_id,split_seed,model,horizon,target_metric,feature_set,candidate_set,balancing_mode,decision_rule,target_class_distribution_json,predicted_class_distribution_json
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 16, ""1"": 16, ""5"": 12, ""4"": 8, ""0"": 5, ""3"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 58, ""3"": 1, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 59, ""3"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""1"": 39, ""0"": 12, ""2"": 5, ""5"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 45, ""1"": 15}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 50, ""1"": 10}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 53, ""1"": 7}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 57, ""1"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""1"": 28, ""0"": 14, ""2"": 8, ""5"": 8, ""3"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 48, ""1"": 12}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 50, ""1"": 10}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 55, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 57, ""1"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""1"": 41, ""0"": 9, ""2"": 7, ""5"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 37, ""1"": 23}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 44, ""1"": 16}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 48, ""1"": 12}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 55, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""1"": 32, ""0"": 12, ""2"": 9, ""5"": 6, ""3"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 45, ""1"": 14, ""5"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 52, ""1"": 8}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 55, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,4,29961,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""0"": 9, ""5"": 6, ""3"": 6, ""4"": 4}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""1"": 45, ""0"": 8, ""3"": 3, ""5"": 2, ""2"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 50, ""1"": 9, ""3"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 55, ""1"": 4, ""3"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 58, ""3"": 1, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""5"": 15, ""1"": 13, ""3"": 11, ""4"": 10, ""2"": 6, ""0"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 58, ""4"": 1, ""3"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 59, ""3"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 59, ""3"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,logistic_regression,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 59, ""3"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""1"": 43, ""0"": 9, ""2"": 6, ""5"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 51, ""1"": 9}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 53, ""1"": 7}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 57, ""1"": 3}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 58, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""1"": 38, ""0"": 14, ""2"": 4, ""5"": 3, ""3"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 54, ""1"": 6}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 56, ""1"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 58, ""1"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,random_forest_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 59, ""1"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,top_1,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""1"": 39, ""0"": 10, ""2"": 7, ""5"": 2, ""3"": 2}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 38, ""1"": 22}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 49, ""1"": 11}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 52, ""1"": 8}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,default,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 56, ""1"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,top_1,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""1"": 34, ""5"": 9, ""2"": 8, ""3"": 5, ""0"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.50,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 51, ""1"": 8, ""5"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.60,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 55, ""1"": 5}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.70,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 56, ""1"": 4}"
meta_modeling_experiments_v1_20260331T214515Z,5,39934,catboost_classifier,20,directional_accuracy,full_plus_basic_features,top_6,balanced,confidence_fallback_0.80,"{""1"": 22, ""2"": 13, ""5"": 10, ""0"": 9, ""4"": 4, ""3"": 2}","{""2"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,rmse,selected_features,top_3,default,top_1,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,rmse,selected_features,top_3,balanced,top_1,"{""0"": 59, ""2"": 1}","{""0"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""0"": 59, ""2"": 1}","{""0"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""0"": 59, ""2"": 1}","{""0"": 59, ""2"": 1}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,logistic_regression,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,rmse,selected_features,top_3,default,top_1,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,rmse,selected_features,top_3,balanced,top_1,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,random_forest_classifier,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,selected_features,top_3,default,top_1,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,selected_features,top_3,balanced,top_1,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,1,42,catboost_classifier,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.80,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,selected_features,top_3,default,top_1,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,selected_features,top_3,default,confidence_fallback_0.50,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,selected_features,top_3,default,confidence_fallback_0.60,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,selected_features,top_3,default,confidence_fallback_0.70,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,selected_features,top_3,default,confidence_fallback_0.80,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,selected_features,top_3,balanced,top_1,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.50,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.60,"{""0"": 59, ""2"": 1}","{""0"": 60}"
meta_modeling_experiments_v1_20260331T214515Z,2,10015,logistic_regression,1,rmse,selected_features,top_3,balanced,confidence_fallback_0.70,"{""0"": 59, ""2"": 1}","{""0"": 60}"
